"Service Request Description","Department","Method Received","Created Date","Block/Address","Street","Ward","Sub-Type"
"Pothole","Contracts, Field Services & Maintenance","E-Mail","SEP 20, 2022 09:30:38 AM"," ","TECUMSEH RD W & FELIX AVE","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAR 24, 2022 03:54:37 PM"," ","DORCHESTER RD & HURON CHURCH RD","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAR 25, 2022 09:09:24 AM","18##","MELDRUM","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 20, 2022 11:31:47 AM","33##","DEERBROOK","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 20, 2022 12:25:15 PM","18##","NORTH SERVICE","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 20, 2022 12:55:34 PM","30##","MARENTETTE","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 20, 2022 01:49:02 PM"," ","LAUZON PKY & ESSEX WAY","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 08, 2022 01:28:31 PM"," ","MCDOUGALL ST & UNIVERSITY AVE E","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 12, 2022 10:16:48 AM"," ","CRAWFORD AVE & ELLIOTT ST W","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","APR 21, 2022 03:57:31 PM","3##","DIEPPE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 11, 2022 03:36:10 PM"," ","MILL ST & SANDWICH ST","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 11, 2022 03:37:47 PM"," ","WATKINS ST & RUSSELL ST","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Web Intake","MAY 13, 2022 02:10:02 PM"," "," ","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 13, 2022 02:14:57 PM"," ","HAWTHORNE DR & LAUZON RD","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 15, 2022 01:00:50 PM"," ","HURON CHURCH RD & RIVERSIDE DR W","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","FEB 16, 2022 09:58:25 AM","13##","LAUZON","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","FEB 16, 2022 11:26:09 AM","34##","BLOOMFIELD","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 16, 2022 12:43:40 PM"," ","BLOOMFIELD RD & ST ANTOINE ST","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 17, 2022 08:44:56 AM","27##","DOMINION","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 17, 2022 10:55:33 AM"," ","LAUZON PKY & LAUZON LINE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 17, 2022 01:03:36 PM"," ","LAUZON PKY & HAWTHORNE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 17, 2022 01:23:21 PM","35##","BARRYMORE","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 17, 2022 03:30:11 PM","108##","MULBERRY","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 18, 2022 03:38:53 PM","10##","JEFFERSON","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 08:05:38 AM"," ","LAUZON PKY & HAWTHORNE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 08:13:22 AM","15##","KILDARE","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 09:59:37 AM","32##","ACADEMY","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","FEB 16, 2022 09:59:36 AM","67##","WYANDOTTE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 17, 2022 09:07:42 AM"," ","CENTRAL AVE & TECUMSEH RD E","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","FEB 22, 2022 08:26:41 AM","58##","WYANDOTTE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 10:13:12 AM","18##","CENTRAL","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 10:56:16 AM"," ","CENTRAL AVE & SEMINOLE ST","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 02:12:19 PM","38##","PETER","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 02:15:03 PM","38##","PETER","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 22, 2022 12:04:47 PM","5##","ATKINSON","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 25, 2022 08:31:36 AM"," ","JANETTE AVE & WYANDOTTE ST W","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 10:40:54 AM","27##","DOMINION","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 11:21:05 AM"," ","JEFFERSON BLVD & RAYMOND AVE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 11:39:36 AM"," ","LAUZON PKY & LAUZON LINE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 11:48:24 AM"," ","LAUZON RD & MCHUGH ST","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 12:04:43 PM"," ","ROSE ST & RIVARD AVE","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 01:07:10 PM","92##","TECUMSEH","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 01:12:55 PM"," ","LAUZON PKY & FOREST GLADE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 01:19:06 PM","33##","BLOOMFIELD","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 01:21:07 PM","36##","BARRYMORE","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 01:49:26 PM"," ","DOMINION BLVD & LABELLE ST","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 02:23:05 PM","55##","RHODES","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 02:37:10 PM","14##","HURON CHURCH","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","FEB 22, 2022 02:57:41 PM","8##","HURON CHURCH","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 03:27:18 PM"," ","LAUZON PKY & TECUMSEH RD E","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 08:43:53 AM"," ","CANTELON DR & LAUZON PKY","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 01:28:05 PM"," ","TECUMSEH RD E & LAUZON PKY","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 02:02:02 PM"," ","DOMINION BLVD & GRAND MARAIS RD W","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","FEB 23, 2022 03:00:46 PM"," ","LAUZON PKY & TRANBY AVE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","FEB 24, 2022 08:43:56 AM"," ","CAMPBELL AVE & UNIVERSITY AVE W","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 24, 2022 11:56:02 AM"," ","TECUMSEH RD W & HURON CHURCH RD","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 18, 2022 02:36:57 PM"," ","LAUZON PKY & LAUZON LINE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 08:16:54 AM"," ","LAUZON PKY & LAUZON LINE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 28, 2022 08:10:03 AM"," ","LAUZON PKY & FOREST GLADE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 03, 2022 11:57:39 AM","71##","WYANDOTTE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 03, 2022 12:18:33 PM","18##","HICKORY","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 03, 2022 03:21:54 PM"," ","PILLETTE RD & WYANDOTTE ST E","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 07, 2022 02:26:14 PM"," ","PARENT AVE & ELSMERE AVE","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 02:16:28 PM","38##","PETER","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 02:17:37 PM","38##","PETER","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 03:10:37 PM","81##","LITTLE RIVER","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 03:52:48 PM","2##","CHATHAM","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 08:09:23 AM"," ","HARRISON AVE & GIRARDOT ST","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 09:01:27 AM"," ","MULBERRY CRT & MULBERRY RD","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 09:12:23 AM"," ","WINDSOR AVE & TECUMSEH RD E","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 09:30:49 AM","30##","WOODLAWN","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 10:07:39 AM"," ","WOODLAWN AVE & EC ROW AVE E","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 10:41:41 AM"," ","WYANDOTTE ST E & LAUZON RD","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 11:38:38 AM","32##","42","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 11:51:20 AM"," ","TECUMSEH RD E & CLOVER AVE","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 11:52:16 AM","18##","CENTRAL","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 11:59:12 AM"," ","CORAM CRES & MULBERRY RD","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 12:08:26 PM","18##","CENTRAL","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 12:52:09 PM"," ","MCKAY AVE & TECUMSEH RD W","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 01:11:34 PM"," ","DOUGALL AVE & BEALS ST W","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 02:04:44 PM","16##","WINDSOR","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 02:19:46 PM"," ","CENTRAL AVE & MILLOY ST","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Web Intake","FEB 23, 2022 02:20:12 PM"," "," ","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","MAR 09, 2022 08:52:03 AM"," ","DIVISION RD & CABANA RD E","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAR 14, 2022 03:45:12 PM","6##","VANIER","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAR 15, 2022 08:10:17 AM","6##","VANIER","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAR 15, 2022 11:52:19 AM","6##","VANIER","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAR 15, 2022 01:08:03 PM","43##","SANDWICH","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAR 16, 2022 08:47:44 AM","34##","YPRES","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 25, 2022 08:46:36 AM"," ","AYLMER AVE & RIVERSIDE DR E","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 25, 2022 10:01:44 AM"," ","EASTLAWN AVE & WYANDOTTE ST E","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","APR 25, 2022 10:14:54 AM"," ","UNIVERSITY AVE W & RANKIN AVE","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 25, 2022 10:40:02 AM"," ","RIVERSIDE DR E & PILLETTE RD","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 25, 2022 10:41:53 AM"," ","RIVERSIDE DR E & PILLETTE RD","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","APR 25, 2022 11:02:13 AM"," ","LIBERTY ST & GLENWOOD AVE","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","APR 25, 2022 11:15:58 AM","28##","JEFFERSON","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","APR 26, 2022 08:37:05 AM","8##","HURON CHURCH","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 26, 2022 09:38:59 AM"," ","CHATHAM ST E & AYLMER AVE","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 26, 2022 09:43:44 AM"," ","BASELINE RD & COUNTY RD 17","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 26, 2022 12:00:24 PM","18##","JEFFERSON","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 22, 2022 08:08:40 AM","3##","DIEPPE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 09:16:55 AM"," ","LAUZON PKY & LAUZON LINE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 12:54:35 PM"," ","LAUZON PKY & HAWTHORNE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 01:34:20 PM","92##","TECUMSEH","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 02:56:36 PM"," ","LAUZON RD & MCHUGH ST","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 03:30:46 PM","92##","TECUMSEH","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 03:42:18 PM"," ","LAUZON PKY & HAWTHORNE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 22, 2022 03:47:24 PM"," ","LAUZON PKY & LAUZON LINE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 08:07:17 AM"," ","RAYMOND AVE & JEFFERSON BLVD","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 08:57:50 AM","92##","TECUMSEH","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 09:39:32 AM"," ","LAUZON PKY & FOREST GLADE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 10:04:59 AM"," ","JEFFERSON BLVD & RAYMOND AVE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 10:19:01 AM"," ","LAUZON LINE & LAUZON PKY","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 10:40:21 AM"," ","LAUZON PKY & FOREST GLADE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 11:07:21 AM"," ","LAUZON PKY & HAWTHORNE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 11:21:41 AM"," ","RAYMOND AVE & JEFFERSON BLVD","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","FEB 23, 2022 12:13:28 PM"," ","ROSE ST & RIVARD AVE","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 12:16:39 PM"," ","LAUZON PKY & LAUZON LINE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 01:34:54 PM"," ","LAUZON RD & MCHUGH ST","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 02:16:19 PM"," ","LAUZON PKY & HAWTHORNE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","FEB 23, 2022 02:58:01 PM"," ","LAUZON PKY & CANTELON DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 02:59:22 PM"," ","LAUZON PKY & FOREST GLADE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","FEB 23, 2022 03:13:10 PM"," ","LAUZON PKY & TRANBY AVE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","APR 12, 2022 11:17:37 AM"," ","LAUZON PKY & FOREST GLADE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 14, 2022 02:50:41 PM"," ","CENTRAL AVE & TECUMSEH RD E","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 05, 2022 03:01:22 PM","34##","SANDWICH","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 08, 2022 01:31:10 PM"," ","PILLETTE RD & WYANDOTTE ST E","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 11, 2022 01:54:28 PM"," ","WALKER RD & WYANDOTTE ST E","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 12, 2022 02:41:58 PM"," ","DOUGALL AVE & EC ROW OFF RAMP E","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 13, 2022 10:20:13 AM","15##","MATTHEW BRADY","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 14, 2022 02:56:08 PM","56##","OJIBWAY","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 16, 2022 08:31:05 AM","12##","CRAWFORD","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 16, 2022 09:38:19 AM"," ","WYANDOTTE ST E & GOYEAU ST","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 16, 2022 09:42:26 AM","14##","EVERTS","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 16, 2022 11:11:23 AM"," ","BASELINE RD & COUNTY RD 17","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 16, 2022 12:19:31 PM"," ","RHODES DR & WHEELTON DR","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","MAY 16, 2022 01:18:15 PM"," ","PETER ST & MILL ST","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Web Intake","MAY 16, 2022 02:41:57 PM"," "," ","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 16, 2022 03:14:00 PM","30##","RADISSON","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","MAY 17, 2022 10:15:01 AM","15##","MATTHEW BRADY","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 17, 2022 10:19:54 AM"," ","ONTARIO ST & BUCKINGHAM RD","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 17, 2022 11:56:03 AM","31##","RADISSON","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 17, 2022 12:25:22 PM"," ","HAYES RD & AIRPORT RD","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 17, 2022 01:15:05 PM"," ","WOODLAWN AVE & EC ROW AVE E","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 17, 2022 11:38:53 AM"," ","RHODES DR & WHEELTON DR","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","MAY 19, 2022 08:53:28 AM","33##","BLOOMFIELD","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","MAY 19, 2022 08:54:54 AM","33##","BLOOMFIELD","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 19, 2022 11:23:42 AM","32##","ACADEMY","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 19, 2022 01:20:57 PM","64##","HAWTHORNE","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 02:33:36 PM"," ","TECUMSEH RD E & CLOVER AVE","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 02:38:27 PM","17##","ROONEY","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 02:44:12 PM","21##","VERCHERES","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 02:44:34 PM","9##","RANKIN","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 02:45:36 PM","3##","CITY HALL","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 02:47:50 PM"," ","SPRUCEWOOD AVE & OJIBWAY PKY","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 03:10:01 PM","18##","HICKORY","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Web Intake","FEB 23, 2022 07:41:25 PM"," "," ","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 24, 2022 08:33:26 AM","13##","ERIE","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 24, 2022 08:43:57 AM"," ","YPRES AVE & AUBIN RD","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 24, 2022 09:16:28 AM","26##","COUNTY RD 42","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 24, 2022 09:18:57 AM"," ","RIVERSIDE DR E & LOUIS AVE","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 24, 2022 09:27:58 AM","30##","WOODLAWN","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 24, 2022 09:29:11 AM","30##","WOODLAWN","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","FEB 24, 2022 10:06:18 AM"," ","CORONATION ST & JEFFERSON ST","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 24, 2022 10:58:50 AM"," ","OUELLETTE AVE & GILES BLVD W","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 24, 2022 11:12:54 AM","34##","YPRES","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 24, 2022 11:45:38 AM"," ","WINDSOR AVE & TECUMSEH RD E","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 24, 2022 12:02:38 PM"," ","CENTRAL AVE & TECUMSEH RD E","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 02, 2022 09:36:41 AM"," ","MOXLAY AVE & RIBERDY RD","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","MAY 04, 2022 08:54:34 AM"," ","BLOOMFIELD RD & TOURNIER ST","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 04, 2022 09:12:41 AM","37##","PETER","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","MAY 04, 2022 09:36:14 AM","71##","TECUMSEH","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 04, 2022 02:15:04 PM","29##","LANGLOIS","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 04, 2022 03:10:54 PM","17##","CENTRAL","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 09, 2022 11:30:13 AM","32##","BLISS","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 05, 2022 09:24:30 AM"," ","OUELLETTE AVE & PARK ST E","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 05, 2022 10:56:33 AM"," ","GILES BLVD W & JANETTE AVE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 05, 2022 10:57:09 AM"," ","ELM AVE & WYANDOTTE ST W","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 05, 2022 10:58:45 AM"," ","GILES BLVD W & OUELLETTE AVE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 05, 2022 11:00:24 AM"," ","CLAIRVIEW AVE & LAUZON RD","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 05, 2022 11:09:26 AM"," ","GILES BLVD E & GOYEAU ST","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 05, 2022 11:10:31 AM"," ","GILES BLVD E & GLADSTONE AVE","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 05, 2022 12:18:02 PM","27##","ALEXIS","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 05, 2022 01:36:37 PM","71##","TECUMSEH","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 05, 2022 02:49:45 PM"," ","WILKINSON LANE & SOUTH ST","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 09, 2022 11:34:03 AM","32##","BLISS","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 09, 2022 11:40:33 AM","990##","GLADSTONE","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 09, 2022 11:53:20 AM"," ","ROSEVILLE GARDEN DR & TECUMSEH RD E","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 09, 2022 11:55:20 AM","66##","TECUMSEH","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","FEB 24, 2022 08:20:48 AM"," ","LAUZON PKY & TECUMSEH RD E","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","FEB 24, 2022 08:36:21 AM"," ","LAUZON PKY & FOREST GLADE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 24, 2022 08:56:16 AM"," ","LAUZON PKY & FOREST GLADE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","FEB 24, 2022 09:03:47 AM"," ","LAUZON PKY & LAUZON LINE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 14, 2022 12:20:24 PM"," ","ONTARIO ST & CENTRAL AVE","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 19, 2022 10:05:30 AM","6##","VANIER","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 19, 2022 01:42:13 PM"," ","RANKIN AVE & RANDOLPH AVE","WARD 10"," "
